"Date";"DeviceTypeId";"CampaignId";"CampaignName";"Clicks";"Shows";"Cost";"QualityScore";"AdNetworkType2"
08.10.2020;2;11293632202;"CampaignName_12";1,0;28,0;2,366;null;"Display Network"
08.10.2020;2;11293632202;"CampaignName_12";0,0;5,0;0,0;null;"Display Network"
08.10.2020;3;11293632202;"CampaignName_12";3,0;79,0;11,477;null;"Display Network"
08.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;14,396;8;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
08.10.2020;1;9305360355;"CampaignName_3";3,0;8,0;63,239;9;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";6,0;13,0;184,738;8;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
08.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;90,184;9;"Google search"
08.10.2020;1;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";14,0;34,0;148,36;8;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
08.10.2020;2;9305360355;"CampaignName_3";5,0;13,0;141,296;9;"Google search"
08.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
08.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
08.10.2020;1;9305360361;"CampaignName_4";1,0;5,0;35,814;8;"Google search"
08.10.2020;1;9305360361;"CampaignName_4";1,0;5,0;31,499;9;"Google search"
08.10.2020;1;9305360580;"CampaignName_2";1,0;2,0;16,85;8;"Google search"
08.10.2020;2;9305360580;"CampaignName_2";5,0;11,0;27,41;8;"Google search"
08.10.2020;1;9305360580;"CampaignName_2";3,0;10,0;86,518;9;"Google search"
08.10.2020;2;9305360580;"CampaignName_2";0,0;3,0;0,0;9;"Search partners"
08.10.2020;1;9305360580;"CampaignName_2";1,0;2,0;71,501;8;"Google search"
08.10.2020;2;9305360580;"CampaignName_2";3,0;8,0;34,954;8;"Google search"
08.10.2020;2;9305360580;"CampaignName_2";1,0;5,0;1,156;8;"Google search"
08.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
08.10.2020;2;9305360589;"CampaignName_1";2,0;5,0;47,926;8;"Google search"
08.10.2020;2;9305360589;"CampaignName_1";1,0;2,0;0,226;9;"Google search"
08.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
08.10.2020;1;11293632202;"CampaignName_12";3,0;44,0;16,206;null;"Display Network"
08.10.2020;2;11293632202;"CampaignName_12";97,0;1604,0;225,796;null;"Display Network"
09.10.2020;1;9305360355;"CampaignName_3";3,0;8,0;138,659;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";13,0;34,0;184,118;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";23,0;57,0;229,929;9;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";8,0;24,0;143,256;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
09.10.2020;1;9305360355;"CampaignName_3";2,0;3,0;104,749;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";10,0;37,0;169,242;8;"Google search"
09.10.2020;1;9305360355;"CampaignName_3";2,0;3,0;55,385;9;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";2,0;5,0;141,705;9;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";1,0;5,0;14,269;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";0,0;11,0;0,0;8;"Search partners"
09.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;6;"Search partners"
09.10.2020;2;9305360361;"CampaignName_4";1,0;5,0;12,084;8;"Google search"
09.10.2020;1;9305360361;"CampaignName_4";2,0;15,0;31,373;9;"Google search"
09.10.2020;1;9305360361;"CampaignName_4";0,0;2,0;0,0;9;"Google search"
09.10.2020;2;9305360580;"CampaignName_2";1,0;5,0;0,155;8;"Google search"
09.10.2020;1;9305360580;"CampaignName_2";2,0;19,0;68,159;9;"Google search"
09.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
09.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
09.10.2020;2;9305360580;"CampaignName_2";1,0;3,0;36,872;9;"Google search"
09.10.2020;2;9305360589;"CampaignName_1";2,0;6,0;14,861;8;"Google search"
09.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
09.10.2020;1;11293632202;"CampaignName_12";0,0;6,0;0,0;null;"Display Network"
09.10.2020;1;11293632202;"CampaignName_12";2,0;34,0;12,603;null;"Display Network"
09.10.2020;2;11293632202;"CampaignName_12";56,0;1008,0;96,036;null;"Display Network"
09.10.2020;2;11319898530;"CampaignName_13";0,0;8,0;0,0;null;"Display Network"
09.10.2020;2;11322475402;"CampaignName_7";0,0;18,0;0,0;null;"Display Network"
09.10.2020;3;11322475402;"CampaignName_7";0,0;2,0;0,0;null;"Display Network"
09.10.2020;1;11322505651;"CampaignName_11";0,0;6,0;0,0;null;"Display Network"
09.10.2020;3;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
09.10.2020;2;11322505867;"CampaignName_8";0,0;8,0;0,0;null;"Display Network"
09.10.2020;2;9305360355;"CampaignName_3";0,0;8,0;0,0;8;"Search partners"
09.10.2020;1;9305360355;"CampaignName_3";2,0;10,0;68,159;9;"Google search"
09.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
09.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";1,0;3,0;19,486;9;"Google search"
09.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
09.10.2020;3;9305360355;"CampaignName_3";1,0;2,0;72,361;9;"Google search"
09.10.2020;1;9305360355;"CampaignName_3";1,0;3,0;55,892;8;"Google search"
09.10.2020;1;9305360361;"CampaignName_4";1,0;3,0;51,127;8;"Google search"
09.10.2020;2;9305360361;"CampaignName_4";7,0;11,0;55,3;9;"Google search"
09.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;9;"Search partners"
09.10.2020;2;9305360361;"CampaignName_4";1,0;2,0;6,712;8;"Google search"
09.10.2020;2;9305360580;"CampaignName_2";5,0;6,0;36,406;9;"Google search"
09.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Search partners"
09.10.2020;1;9305360589;"CampaignName_1";1,0;3,0;63,577;8;"Google search"
09.10.2020;2;9305360589;"CampaignName_1";7,0;18,0;16,116;9;"Google search"
09.10.2020;3;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
09.10.2020;2;9305360589;"CampaignName_1";1,0;3,0;22,32;8;"Google search"
09.10.2020;2;11293632202;"CampaignName_12";6,0;159,0;46,976;null;"Display Network"
09.10.2020;3;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
09.10.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
09.10.2020;2;11293632202;"CampaignName_12";0,0;26,0;0,0;null;"Display Network"
09.10.2020;3;11293632202;"CampaignName_12";2,0;34,0;7,036;null;"Display Network"
09.10.2020;2;11319916020;"CampaignName_14";0,0;5,0;0,0;null;"Display Network"
09.10.2020;2;11322081824;"CampaignName_10";5,0;63,0;9,971;null;"Display Network"
09.10.2020;2;11322475423;"CampaignName_5";1,0;2,0;0,084;null;"Display Network"
09.10.2020;2;11322505651;"CampaignName_11";2,0;55,0;13,531;null;"Display Network"
10.10.2020;1;9305360355;"CampaignName_3";5,0;16,0;95,683;9;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";13,0;41,0;88,788;9;"Google search"
10.10.2020;1;9305360355;"CampaignName_3";2,0;3,0;222,963;8;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";2,0;8,0;37,52;8;"Google search"
10.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";9,0;15,0;276,868;8;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";6,0;6,0;61,011;8;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
10.10.2020;1;9305360361;"CampaignName_4";2,0;5,0;70,796;9;"Google search"
10.10.2020;2;9305360361;"CampaignName_4";1,0;2,0;130,51;9;"Google search"
10.10.2020;2;9305360580;"CampaignName_2";7,0;11,0;31,429;9;"Google search"
10.10.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
10.10.2020;1;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
10.10.2020;3;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
10.10.2020;2;11293632202;"CampaignName_12";0,0;28,0;0,0;null;"Display Network"
10.10.2020;2;11293632202;"CampaignName_12";41,0;1192,0;112,217;null;"Display Network"
10.10.2020;2;11319916020;"CampaignName_14";0,0;5,0;0,0;null;"Display Network"
10.10.2020;1;11322081824;"CampaignName_10";0,0;3,0;0,0;null;"Display Network"
10.10.2020;2;11322081824;"CampaignName_10";7,0;86,0;9,581;null;"Display Network"
10.10.2020;3;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
10.10.2020;2;11322505651;"CampaignName_11";5,0;190,0;0,554;null;"Display Network"
10.10.2020;2;11322505867;"CampaignName_8";1,0;5,0;0,101;null;"Display Network"
10.10.2020;2;9305360355;"CampaignName_3";3,0;11,0;33,445;8;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
10.10.2020;3;9305360355;"CampaignName_3";1,0;2,0;49,124;9;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;9;"Search partners"
10.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
10.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
10.10.2020;3;9305360355;"CampaignName_3";1,0;2,0;62,421;8;"Google search"
10.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;113,717;9;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";6,0;8,0;166,211;9;"Google search"
10.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
10.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
10.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
10.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
10.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Google search"
10.10.2020;2;9305360361;"CampaignName_4";1,0;3,0;5,132;9;"Google search"
10.10.2020;2;9305360580;"CampaignName_2";0,0;3,0;0,0;8;"Google search"
10.10.2020;1;9305360580;"CampaignName_2";2,0;6,0;0,451;9;"Google search"
10.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;115,38;9;"Google search"
10.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;6;"Search partners"
10.10.2020;1;9305360589;"CampaignName_1";1,0;2,0;58,219;9;"Google search"
10.10.2020;2;9305360589;"CampaignName_1";1,0;5,0;0,155;9;"Google search"
10.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
10.10.2020;2;9305360589;"CampaignName_1";1,0;2,0;17,202;8;"Google search"
10.10.2020;1;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
10.10.2020;2;11293632202;"CampaignName_12";1,0;177,0;2,794;null;"Display Network"
10.10.2020;1;11293632202;"CampaignName_12";0,0;47,0;0,0;null;"Display Network"
10.10.2020;3;11293632202;"CampaignName_12";5,0;81,0;71,391;null;"Display Network"
10.10.2020;2;11319898530;"CampaignName_13";0,0;37,0;0,0;null;"Display Network"
10.10.2020;2;11322475402;"CampaignName_7";1,0;26,0;0,105;null;"Display Network"
10.10.2020;1;11322505651;"CampaignName_11";0,0;8,0;0,0;null;"Display Network"
10.10.2020;3;11322505651;"CampaignName_11";0,0;5,0;0,0;null;"Display Network"
11.10.2020;2;9305360355;"CampaignName_3";2,0;6,0;44,133;8;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
11.10.2020;1;9305360355;"CampaignName_3";1,0;5,0;90,395;9;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;9;"Search partners"
11.10.2020;2;9305360355;"CampaignName_3";3,0;6,0;0,465;8;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
11.10.2020;1;9305360355;"CampaignName_3";1,0;3,0;208,003;8;"Google search"
11.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;6;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";0,0;19,0;0,0;6;"Search partners"
11.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;6;"Search partners"
11.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
11.10.2020;1;9305360361;"CampaignName_4";1,0;2,0;74,815;9;"Google search"
11.10.2020;2;9305360580;"CampaignName_2";2,0;5,0;28,369;9;"Google search"
11.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;177,265;8;"Google search"
11.10.2020;1;9305360580;"CampaignName_2";1,0;2,0;63,69;6;"Google search"
11.10.2020;2;9305360589;"CampaignName_1";3,0;10,0;20,84;9;"Google search"
11.10.2020;2;11293632136;"CampaignName_9";0,0;2,0;0,0;null;"Display Network"
11.10.2020;1;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
11.10.2020;3;11293632202;"CampaignName_12";0,0;8,0;0,0;null;"Display Network"
11.10.2020;1;11293632202;"CampaignName_12";0,0;76,0;0,0;null;"Display Network"
11.10.2020;2;11293632202;"CampaignName_12";25,0;1549,0;111,927;null;"Display Network"
11.10.2020;2;11319898530;"CampaignName_13";0,0;8,0;0,0;null;"Display Network"
11.10.2020;3;11319898530;"CampaignName_13";0,0;3,0;0,0;null;"Display Network"
11.10.2020;2;11322081824;"CampaignName_10";0,0;6,0;0,0;null;"Display Network"
11.10.2020;2;11322081824;"CampaignName_10";1,0;89,0;0,201;null;"Display Network"
11.10.2020;2;11322475402;"CampaignName_7";0,0;2,0;0,0;null;"Display Network"
11.10.2020;1;11322505651;"CampaignName_11";0,0;5,0;0,0;null;"Display Network"
11.10.2020;3;11322505651;"CampaignName_11";0,0;10,0;0,0;null;"Display Network"
11.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;80,032;8;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";3,0;19,0;62,35;9;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";6,0;11,0;74,293;8;"Google search"
11.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;151,293;8;"Search partners"
11.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";7,0;13,0;252,164;9;"Google search"
11.10.2020;2;9305360355;"CampaignName_3";2,0;3,0;37,295;8;"Google search"
11.10.2020;2;9305360361;"CampaignName_4";1,0;3,0;12,253;9;"Google search"
11.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
11.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;30,075;8;"Google search"
11.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
11.10.2020;1;9305360580;"CampaignName_2";2,0;6,0;24,872;9;"Google search"
11.10.2020;3;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
11.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;3;"Search partners"
11.10.2020;2;11293632202;"CampaignName_12";0,0;248,0;0,0;null;"Display Network"
11.10.2020;2;11293632202;"CampaignName_12";0,0;24,0;0,0;null;"Display Network"
11.10.2020;3;11293632202;"CampaignName_12";0,0;96,0;0,0;null;"Display Network"
11.10.2020;2;11319898530;"CampaignName_13";0,0;55,0;0,0;null;"Display Network"
11.10.2020;2;11319916020;"CampaignName_14";0,0;3,0;0,0;null;"Display Network"
11.10.2020;3;11319916020;"CampaignName_14";0,0;2,0;0,0;null;"Display Network"
11.10.2020;2;11319916020;"CampaignName_14";1,0;6,0;0,447;null;"Display Network"
11.10.2020;2;11322081824;"CampaignName_10";0,0;36,0;0,0;null;"Display Network"
11.10.2020;3;11322081824;"CampaignName_10";0,0;11,0;0,0;null;"Display Network"
11.10.2020;1;11322505651;"CampaignName_11";0,0;3,0;0,0;null;"Display Network"
11.10.2020;2;11322505651;"CampaignName_11";0,0;49,0;0,0;null;"Display Network"
11.10.2020;1;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
11.10.2020;2;11322505651;"CampaignName_11";0,0;3,0;0,0;null;"Display Network"
11.10.2020;2;11322505651;"CampaignName_11";1,0;204,0;1,471;null;"Display Network"
12.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;0,155;8;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";2,0;5,0;10,025;9;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";7,0;16,0;76,464;8;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";3,0;8,0;88,506;9;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";2,0;2,0;269,874;8;"Google search"
12.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Google search"
12.10.2020;1;9305360580;"CampaignName_2";1,0;2,0;28,059;8;"Google search"
12.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
12.10.2020;2;9305360580;"CampaignName_2";2,0;6,0;16,976;9;"Google search"
12.10.2020;2;9305360580;"CampaignName_2";1,0;3,0;13,057;8;"Google search"
12.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;48,208;9;"Google search"
12.10.2020;1;9305360589;"CampaignName_1";1,0;3,0;20,276;8;"Google search"
12.10.2020;2;9305360589;"CampaignName_1";1,0;5,0;21,474;8;"Google search"
12.10.2020;2;9305360589;"CampaignName_1";2,0;8,0;34,023;9;"Google search"
12.10.2020;2;9305360589;"CampaignName_1";1,0;3,0;25,831;8;"Google search"
12.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
12.10.2020;2;9305360589;"CampaignName_1";1,0;2,0;48,391;9;"Google search"
12.10.2020;2;11293632202;"CampaignName_12";0,0;300,0;0,0;null;"Display Network"
12.10.2020;3;11293632202;"CampaignName_12";0,0;11,0;0,0;null;"Display Network"
12.10.2020;3;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
12.10.2020;2;11293632202;"CampaignName_12";6,0;1743,0;16,256;null;"Display Network"
12.10.2020;0;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
12.10.2020;2;11319898530;"CampaignName_13";0,0;10,0;0,0;null;"Display Network"
12.10.2020;1;11322081824;"CampaignName_10";0,0;3,0;0,0;null;"Display Network"
12.10.2020;2;11322081824;"CampaignName_10";0,0;21,0;0,0;null;"Display Network"
12.10.2020;1;11322081824;"CampaignName_10";0,0;5,0;0,0;null;"Display Network"
12.10.2020;2;11322081824;"CampaignName_10";0,0;78,0;0,0;null;"Display Network"
12.10.2020;3;11322081824;"CampaignName_10";0,0;6,0;0,0;null;"Display Network"
12.10.2020;2;11322505651;"CampaignName_11";0,0;8,0;0,0;null;"Display Network"
12.10.2020;3;11322505651;"CampaignName_11";0,0;11,0;0,0;null;"Display Network"
12.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";2,0;6,0;0,31;8;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";6,0;13,0;64,381;9;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";20,0;39,0;228,406;9;"Google search"
12.10.2020;3;9305360355;"CampaignName_3";2,0;3,0;35,306;9;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";1,0;3,0;111,023;9;"Search partners"
12.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
12.10.2020;1;9305360355;"CampaignName_3";1,0;3,0;91,664;8;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
12.10.2020;3;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
12.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;30,259;8;"Google search"
12.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
12.10.2020;2;9305360361;"CampaignName_4";1,0;3,0;0,141;8;"Google search"
12.10.2020;2;9305360361;"CampaignName_4";1,0;5,0;13,945;9;"Google search"
12.10.2020;2;9305360361;"CampaignName_4";1,0;3,0;11,492;8;"Google search"
12.10.2020;1;9305360580;"CampaignName_2";3,0;6,0;92,045;9;"Google search"
12.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;0,141;8;"Google search"
12.10.2020;2;9305360580;"CampaignName_2";0,0;6,0;0,0;6;"Search partners"
12.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
12.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Search partners"
12.10.2020;2;11293594720;"CampaignName_6";0,0;3,0;0,0;null;"Display Network"
12.10.2020;2;11293632136;"CampaignName_9";0,0;2,0;0,0;null;"Display Network"
12.10.2020;1;11293632202;"CampaignName_12";0,0;13,0;0,0;null;"Display Network"
12.10.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
12.10.2020;2;11293632202;"CampaignName_12";0,0;32,0;0,0;null;"Display Network"
12.10.2020;1;11293632202;"CampaignName_12";0,0;84,0;0,0;null;"Display Network"
12.10.2020;3;11293632202;"CampaignName_12";0,0;118,0;0,0;null;"Display Network"
12.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
12.10.2020;2;11322475402;"CampaignName_7";0,0;3,0;0,0;null;"Display Network"
12.10.2020;2;11322505651;"CampaignName_11";0,0;39,0;0,0;null;"Display Network"
13.10.2020;2;9305360355;"CampaignName_3";3,0;13,0;129,071;8;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
13.10.2020;2;9305360355;"CampaignName_3";22,0;49,0;152,181;9;"Google search"
13.10.2020;1;9305360355;"CampaignName_3";1,0;8,0;57,57;8;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";2,0;11,0;45,966;8;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
13.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
13.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";7,0;21,0;121,091;8;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";6,0;16,0;139,717;9;"Google search"
13.10.2020;2;9305360355;"CampaignName_3";0,0;13,0;0,0;8;"Search partners"
13.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Search partners"
13.10.2020;2;9305360361;"CampaignName_4";1,0;5,0;12,366;9;"Google search"
13.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;9;"Search partners"
13.10.2020;2;9305360361;"CampaignName_4";1,0;3,0;0,508;8;"Google search"
